,Tweets,created_at,geo,coordinates,place,lang,entities
0,@AlrjoubMalek مطعوم الجهل لفظي ابو الرجوب مش أبر,2021-04-07 19:01:01,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AlrjoubMalek', 'name': 'Malek AlRjoub', 'id': 1238788970777120770, 'id_str': '1238788970777120770', 'indices': [0, 13]}], 'urls': []}"
1,@itshayaa__ ترى مطعوم مش بضاعة 😂,2021-04-06 12:00:56,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'itshayaa__', 'name': 'هيا 𓂆', 'id': 1085222116511924224, 'id_str': '1085222116511924224', 'indices': [0, 11]}], 'urls': []}"
