,Tweets,created_at,geo,coordinates,place,lang,entities
0,"قال سعادة مفتي المملكة وفقًا للشريعة الإسلامية بأن مطعوم فيروس كورونا لا يُبطل الصيام. 
 
لذا توجهوا إلى مركز التطع… https://t.co/zouY2S2UDF",2021-04-09 11:25:44,,,"Place(_api=<tweepy.api.API object at 0x000002484B2D6490>, id='01490cd33ff0f963', url='https://api.twitter.com/1.1/geo/id/01490cd33ff0f963.json', place_type='admin', name='Amman', full_name='Amman, Hashemite Kingdom of Jordan', country_code='JO', country='Hashemite Kingdom of Jordan', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002484B2D6490>, type='Polygon', coordinates=[[[35.6797295, 31.2567877], [37.2500185, 31.2567877], [37.2500185, 32.088612], [35.6797295, 32.088612]]]), attributes={})",ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zouY2S2UDF', 'expanded_url': 'https://twitter.com/i/web/status/1380482053305679873', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
1,@Sheeba_sa هيني بالطريق عشان اخد المطعوم 😆,2021-04-07 07:37:08,,,"Place(_api=<tweepy.api.API object at 0x000002484B2D6490>, id='01490cd33ff0f963', url='https://api.twitter.com/1.1/geo/id/01490cd33ff0f963.json', place_type='admin', name='Amman', full_name='Amman, Hashemite Kingdom of Jordan', country_code='JO', country='Hashemite Kingdom of Jordan', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002484B2D6490>, type='Polygon', coordinates=[[[35.6797295, 31.2567877], [37.2500185, 31.2567877], [37.2500185, 32.088612], [35.6797295, 32.088612]]]), attributes={})",ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sheeba_sa', 'name': 'Sabaء', 'id': 886315375155138561, 'id_str': '886315375155138561', 'indices': [0, 10]}], 'urls': []}"
2,"يومين خارج التغطية من ورا المطعوم 😥😒
الله يريحنا من #كورونا ويحمي الجميع يا رب 
#كورونا_الاردن",2021-04-06 12:49:58,,,"Place(_api=<tweepy.api.API object at 0x000002484B2D6490>, id='01490cd33ff0f963', url='https://api.twitter.com/1.1/geo/id/01490cd33ff0f963.json', place_type='admin', name='Amman', full_name='Amman, Hashemite Kingdom of Jordan', country_code='JO', country='Hashemite Kingdom of Jordan', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002484B2D6490>, type='Polygon', coordinates=[[[35.6797295, 31.2567877], [37.2500185, 31.2567877], [37.2500185, 32.088612], [35.6797295, 32.088612]]]), attributes={})",ar,"{'hashtags': [{'text': 'كورونا', 'indices': [52, 59]}, {'text': 'كورونا_الاردن', 'indices': [80, 94]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
3,الآن عرفت أن المرحوم المقدم رائد الرواشدة قد أخذ المطعوم قبل أسبوع ...رحمه الله وأسكنه فسيح جناته وعفوه ورضاه ....ي… https://t.co/losdsK8mCF,2021-04-05 15:35:27,,,"Place(_api=<tweepy.api.API object at 0x000002484B2D6490>, id='01490cd33ff0f963', url='https://api.twitter.com/1.1/geo/id/01490cd33ff0f963.json', place_type='admin', name='Amman', full_name='Amman, Hashemite Kingdom of Jordan', country_code='JO', country='Hashemite Kingdom of Jordan', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002484B2D6490>, type='Polygon', coordinates=[[[35.6797295, 31.2567877], [37.2500185, 31.2567877], [37.2500185, 32.088612], [35.6797295, 32.088612]]]), attributes={})",ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/losdsK8mCF', 'expanded_url': 'https://twitter.com/i/web/status/1379095344638746627', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
4,لا أريد منكم المداخلات فأنا أحرص عليكم ولكن الحقيقة تحتاج صرخة سؤال .فما يحدث في وطن الصابرين المحتسبين أمورهم لوجه… https://t.co/hO9suJS7fm,2021-04-04 11:23:05,,,"Place(_api=<tweepy.api.API object at 0x000002484B2D6490>, id='01490cd33ff0f963', url='https://api.twitter.com/1.1/geo/id/01490cd33ff0f963.json', place_type='admin', name='Amman', full_name='Amman, Hashemite Kingdom of Jordan', country_code='JO', country='Hashemite Kingdom of Jordan', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002484B2D6490>, type='Polygon', coordinates=[[[35.6797295, 31.2567877], [37.2500185, 31.2567877], [37.2500185, 32.088612], [35.6797295, 32.088612]]]), attributes={})",ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/hO9suJS7fm', 'expanded_url': 'https://twitter.com/i/web/status/1378669446521368580', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
5,قمنا بجمع بعض الاستفسارات التي تشغل المجتمع من على صفحات التواصل الاجتماعي، وحرصًا منا على توضيحها قمنا بإعداد منشو… https://t.co/fQNuO8F3si,2021-04-03 17:41:44,,,"Place(_api=<tweepy.api.API object at 0x000002484B2D6490>, id='01490cd33ff0f963', url='https://api.twitter.com/1.1/geo/id/01490cd33ff0f963.json', place_type='admin', name='Amman', full_name='Amman, Hashemite Kingdom of Jordan', country_code='JO', country='Hashemite Kingdom of Jordan', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002484B2D6490>, type='Polygon', coordinates=[[[35.6797295, 31.2567877], [37.2500185, 31.2567877], [37.2500185, 32.088612], [35.6797295, 32.088612]]]), attributes={})",ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fQNuO8F3si', 'expanded_url': 'https://twitter.com/i/web/status/1378402350755364864', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
