,Tweets,created_at,geo,coordinates,place,lang,entities
0,🔴 وزارة الصحة :: تعلن عن إتاحة أخذ لقاح كورونا مباشرة بدون حجز موعد في تطبيق صحتي للفئة العمرية من (٧٥) عامًا وأكثر… https://t.co/wRmQXzmhZF,2021-04-09 20:14:05,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wRmQXzmhZF', 'expanded_url': 'https://twitter.com/i/web/status/1380615018346115076', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
1,"🔴 تعليم العيص : لقاح كورونا (كوفيد١٩) يحميك بعد مشيئة الله تعالى من المرض يداً بيد من أجل صحتك.

@MOE_YNB_03 https://t.co/SYTBjX0Zyw",2021-04-07 13:29:07,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MOE_YNB_03', 'name': 'مكتب تعليم العيص', 'id': 779421923402997760, 'id_str': '779421923402997760', 'indices': [97, 108]}], 'urls': [], 'media': [{'id': 1379788325213630465, 'id_str': '1379788325213630465', 'indices': [109, 132], 'media_url': 'http://pbs.twimg.com/media/EyX-K92W8AE67FF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyX-K92W8AE67FF.jpg', 'url': 'https://t.co/SYTBjX0Zyw', 'display_url': 'pic.twitter.com/SYTBjX0Zyw', 'expanded_url': 'https://twitter.com/1_alays/status/1379788327864401925/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 537, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 912, 'resize': 'fit'}, 'large': {'w': 720, 'h': 912, 'resize': 'fit'}}}]}"
2,@_uIlll8 اي لقاح ؟,2021-04-06 18:27:50,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_uIlll8', 'name': 'ايلي ييغر', 'id': 1027253403175579648, 'id_str': '1027253403175579648', 'indices': [0, 8]}], 'urls': []}"
3,وزير #التعليم يوجه بمنح لقاح #كورونا لجميع منسوبي التعليم قبل العام الدراسي المقبل .. https://t.co/uESTSqEgf2,2021-04-06 11:31:14,,,,ar,"{'hashtags': [{'text': 'التعليم', 'indices': [5, 13]}, {'text': 'كورونا', 'indices': [29, 36]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1379396272264785924, 'id_str': '1379396272264785924', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/EySZmezXMAQPlDo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EySZmezXMAQPlDo.jpg', 'url': 'https://t.co/uESTSqEgf2', 'display_url': 'pic.twitter.com/uESTSqEgf2', 'expanded_url': 'https://twitter.com/1_alays/status/1379396275435667463/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 446, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 787, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1646, 'resize': 'fit'}}}]}"
4,"🔴 بداية من 1 رمضان..تصاريح أداء العمرة والصلوات في المسجد الحرام والزيارة للمسجد النبوي تكون لـ:

-محصن حاصل على جر… https://t.co/UugoZx62Kp",2021-04-05 16:02:44,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/UugoZx62Kp', 'expanded_url': 'https://twitter.com/i/web/status/1379102211045793793', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
