,Tweets,created_at,geo,coordinates,place,lang,entities
0,بدل ما تصرفوا المصاري على المطاعيم وعلى رواتب العالم الجوعانة وعلى حملات توعية للمطعوم...... https://t.co/GUOIxhXVWE,2021-04-16 22:04:09,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GUOIxhXVWE', 'expanded_url': 'https://twitter.com/ahmadaqrabawi95/status/1383131794921435138', 'display_url': 'twitter.com/ahmadaqrabawi9…', 'indices': [93, 116]}]}"
1,"يا حكومة أردنية 
#الشعب_يريد_المطاعيم
حتى نحافظ على حياة الناس و نستعيد حياتنا بأسرع وقت ممكن.
شوفو العدو لوين وصل… https://t.co/1qQ4a19fSZ",2021-04-16 21:39:45,,,,ar,"{'hashtags': [{'text': 'الشعب_يريد_المطاعيم', 'indices': [17, 37]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/1qQ4a19fSZ', 'expanded_url': 'https://twitter.com/i/web/status/1383173292903792641', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
2,RT @Gollanar80: في فيلم براد بيت ( الزومبي ) عندما دخل ليحصل على اللقاح الادق لينجو من سعار الزومبي .. ! دخل الى معمل فيه لقاحات بعدد شركات…,2021-04-16 19:51:42,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Gollanar80', 'name': 'Gollanar Idwan', 'id': 901184503275827202, 'id_str': '901184503275827202', 'indices': [3, 14]}], 'urls': []}"
3,في فيلم براد بيت ( الزومبي ) عندما دخل ليحصل على اللقاح الادق لينجو من سعار الزومبي .. ! دخل الى معمل فيه لقاحات بع… https://t.co/OWhjNWDrHq,2021-04-16 19:51:26,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OWhjNWDrHq', 'expanded_url': 'https://twitter.com/i/web/status/1383146031387398145', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
4,"RT @kalsal: صباحنا مقدسي جميل من داخل البلدة القديمة 

صباح الصحة و السلامة و التباعد الإجتماعي و الكمامات و المطاعيم للجميع و الحرية و الت…",2021-04-16 00:37:26,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kalsal', 'name': 'Khaled Salaymeh', 'id': 48989871, 'id_str': '48989871', 'indices': [3, 10]}], 'urls': []}"
5,"RT @kalsal: صباح الجمال من أرض الجمال فلسطين و الطبيعة الرائعة من بيسان

صباح الصحة و السلامة و التباعد الاجتماعي و الكمامات و المطاعيم للج…",2021-04-16 00:37:13,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kalsal', 'name': 'Khaled Salaymeh', 'id': 48989871, 'id_str': '48989871', 'indices': [3, 10]}], 'urls': []}"
6,بتفس طيارة المطاعيم https://t.co/PDAgQzYCH0,2021-04-15 22:50:24,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/PDAgQzYCH0', 'expanded_url': 'https://twitter.com/khatib_areej/status/1382801404725755904', 'display_url': 'twitter.com/khatib_areej/s…', 'indices': [20, 43]}]}"
7,@BYousefff مين الي مانع المطاعيم توصل؟؟؟؟,2021-04-15 22:41:07,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BYousefff', 'name': 'بَيان حَمّاد 𓂆', 'id': 1267618667782647813, 'id_str': '1267618667782647813', 'indices': [0, 10]}], 'urls': []}"
8,"RT @kalsal: صباح الجمال من أرض الجمال فلسطين و الطبيعة الرائعة من بيسان

صباح الصحة و السلامة و التباعد الاجتماعي و الكمامات و المطاعيم للج…",2021-04-15 08:26:25,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kalsal', 'name': 'Khaled Salaymeh', 'id': 48989871, 'id_str': '48989871', 'indices': [3, 10]}], 'urls': []}"
9,@Therammaa عنجد محسسيني المطاعيم بتكفي ال٩ مليون 😂,2021-04-15 06:54:36,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Therammaa', 'name': 'راما', 'id': 3024143035, 'id_str': '3024143035', 'indices': [0, 10]}], 'urls': []}"
10,"RT @kalsal: صباح الجمال من أرض الجمال فلسطين و الطبيعة الرائعة من بيسان

صباح الصحة و السلامة و التباعد الاجتماعي و الكمامات و المطاعيم للج…",2021-04-15 05:46:47,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kalsal', 'name': 'Khaled Salaymeh', 'id': 48989871, 'id_str': '48989871', 'indices': [3, 10]}], 'urls': []}"
11,"صباح الجمال من أرض الجمال فلسطين و الطبيعة الرائعة من بيسان

صباح الصحة و السلامة و التباعد الاجتماعي و الكمامات و… https://t.co/Rvdkjz1VII",2021-04-15 05:45:31,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Rvdkjz1VII', 'expanded_url': 'https://twitter.com/i/web/status/1382570761144111104', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
12,"صباحنا مقدسي جميل من داخل البلدة القديمة 

صباح الصحة و السلامة و التباعد الإجتماعي و الكمامات و المطاعيم للجميع و… https://t.co/sqVlExUNyN",2021-04-14 05:47:45,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sqVlExUNyN', 'expanded_url': 'https://twitter.com/i/web/status/1382208937928298496', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
13,@ZaidAlharahsheh طيب شو المطاعيم اللي ضلت معتمدة حاليًا ؟؟,2021-04-13 23:00:57,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ZaidAlharahsheh', 'name': 'Zaid Abdullah.', 'id': 3135551216, 'id_str': '3135551216', 'indices': [0, 16]}], 'urls': []}"
