,Tweets,created_at,geo,coordinates,place,lang,entities
0,"عدد اللذين تلقوا المطاعيم حسب نوع اللقاح  :

مطعوم استرازينيكا: ٨٠ مليون شخص

مطعوم  سبوتنيك: ٣٠ مليون شخص

مطعوم ف… https://t.co/i5RiGUkfzB",2021-04-22 22:13:24,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/i5RiGUkfzB', 'expanded_url': 'https://twitter.com/i/web/status/1385356087575068683', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
1,"لا مخرج لنا إلا بالتطعيم 

أن تدفع على المطاعيم خير من الحظر الذي يضرنا اقتصاديا وخير من تكاليف المرضى",2021-04-22 14:31:15,,,"Place(_api=<tweepy.api.API object at 0x000001C40B3D9460>, id='00a521ee3b6eda25', url='https://api.twitter.com/1.1/geo/id/00a521ee3b6eda25.json', place_type='admin', name='Ajlun', full_name='Ajlun, Hashemite Kingdom of Jordan', country_code='JO', country='Hashemite Kingdom of Jordan', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C40B3D9460>, type='Polygon', coordinates=[[[35.5918164, 32.1915746], [35.8917813, 32.1915746], [35.8917813, 32.4391668], [35.5918164, 32.4391668]]]), attributes={})",ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
2,الملك: الجهود المستمرة لتوفير المطاعيم، وإمكانية إعطاء الأولوية لفئات مثل المعلمين، “ليتمكن أبناؤنا من العودة إلى م… https://t.co/o1V64QqafF,2021-04-22 12:40:46,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/o1V64QqafF', 'expanded_url': 'https://twitter.com/i/web/status/1385211981242765314', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
3,رمضان هذا الصباح | ازدحام على اخذ عينات #كورونا وتلقي المطاعيم في مستشفى #جرش الحكومي https://t.co/pax84JOP6c عبر @YouTube,2021-04-21 08:02:23,,,,ar,"{'hashtags': [{'text': 'كورونا', 'indices': [40, 47]}, {'text': 'جرش', 'indices': [73, 77]}], 'symbols': [], 'user_mentions': [{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [114, 122]}], 'urls': [{'url': 'https://t.co/pax84JOP6c', 'expanded_url': 'https://youtu.be/MLTeUM6CNf8', 'display_url': 'youtu.be/MLTeUM6CNf8', 'indices': [86, 109]}]}"
4,RT @batirw: في الأسابيع الماضية ذهلت من عدد الخبراء وعدد الوطنيين المناضلين في #الأردن القادرين على إطلاق أحكام قطعية نهائية في كل القضايا…,2021-04-21 07:08:44,,,,ar,"{'hashtags': [{'text': 'الأردن', 'indices': [79, 86]}], 'symbols': [], 'user_mentions': [{'screen_name': 'batirw', 'name': 'Batir Wardam', 'id': 56825770, 'id_str': '56825770', 'indices': [3, 10]}], 'urls': []}"
5,RT @batirw: في الأسابيع الماضية ذهلت من عدد الخبراء وعدد الوطنيين المناضلين في #الأردن القادرين على إطلاق أحكام قطعية نهائية في كل القضايا…,2021-04-21 07:00:41,,,,ar,"{'hashtags': [{'text': 'الأردن', 'indices': [79, 86]}], 'symbols': [], 'user_mentions': [{'screen_name': 'batirw', 'name': 'Batir Wardam', 'id': 56825770, 'id_str': '56825770', 'indices': [3, 10]}], 'urls': []}"
6,RT @batirw: في الأسابيع الماضية ذهلت من عدد الخبراء وعدد الوطنيين المناضلين في #الأردن القادرين على إطلاق أحكام قطعية نهائية في كل القضايا…,2021-04-21 06:59:22,,,,ar,"{'hashtags': [{'text': 'الأردن', 'indices': [79, 86]}], 'symbols': [], 'user_mentions': [{'screen_name': 'batirw', 'name': 'Batir Wardam', 'id': 56825770, 'id_str': '56825770', 'indices': [3, 10]}], 'urls': []}"
7,"صباح الجمال من بلد الجمال يافا-فلسطين
بيوت حي المنشية و البلدة القديمة و بحر يافا

صباح الصحة و السلامة و التباعد ا… https://t.co/2lmvuIkJdQ",2021-04-21 05:55:47,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2lmvuIkJdQ', 'expanded_url': 'https://twitter.com/i/web/status/1384747674323361793', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
8,@lion96969696 انا مش مقتنع بكل المطاعيم ومش راح اخذه,2021-04-20 20:55:39,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lion96969696', 'name': 'عَ', 'id': 2422993260, 'id_str': '2422993260', 'indices': [0, 13]}], 'urls': []}"
9,"صباح الخيرات و المسرات من رام الله-فلسطين

صباح الصحة و السلامة و التباعد الإجتماعي و الكمامات و المطاعيم للجميع و… https://t.co/Bvon4rOSYt",2021-04-20 05:59:33,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Bvon4rOSYt', 'expanded_url': 'https://twitter.com/i/web/status/1384386235418939392', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
