,Tweets,created_at,geo,coordinates,place,lang,entities
11,#عاجل| الأردن.. الهواري: لا يوجد لدينا نقص في مطاعيم كورونا,2021-04-28 14:25:48,,,,ar,"{'hashtags': [{'text': 'عاجل', 'indices': [0, 5]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
12,"٢٠٠ الف شخص تخلفوا عن الجرعة الأولى من المطعوم 
وبتزعلوا بعدكم
و بعد ناس بتحكي وفروا مطاعيم ...",2021-04-28 14:14:48,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
13,@AlMamlakaTV قبل ما تهددوا الناس بهاي الطريقة لازم يتم تأمين مطاعيم كافية😉! في ناس بتستنى دورها من أشهر.,2021-04-28 14:07:42,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AlMamlakaTV', 'name': 'قناة المملكة', 'id': 816213211150188544, 'id_str': '816213211150188544', 'indices': [0, 12]}], 'urls': []}"
14,ماشي اجراءات تحفيزية بس وفروا مطاعيم تكفي الكل بالاول !!,2021-04-28 13:28:11,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
15,"@littlestar829 اهم شي برا عمان بطلعلك اسرع 
بس همه وصو ع مطاعيم فوق المليون جرعه",2021-04-28 13:13:53,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'littlestar829', 'name': 'لوزَة', 'id': 1349821310818525187, 'id_str': '1349821310818525187', 'indices': [0, 14]}], 'urls': []}"
16,"@farahkaabneh عدا عن هيك هم بالاصل مش موفرين مطاعيم 
انا مسجل من شهر واحد وللان ما اخذت الجرعة الاولى",2021-04-28 12:40:20,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'farahkaabneh', 'name': 'Farah Alkaabneh', 'id': 884864365, 'id_str': '884864365', 'indices': [0, 13]}], 'urls': []}"
17,@MusaSaket @Haya_962 انا مسجل من العام الماضي وما وصلني دور، يعني بحقلهم يوقفوني عن العمل بأي حق؟ اللي بسمعك وبقرأ… https://t.co/r0Xar8ywAb,2021-04-28 11:26:40,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MusaSaket', 'name': 'Musa Al Saket | موسى الساكت', 'id': 238280331, 'id_str': '238280331', 'indices': [0, 10]}, {'screen_name': 'Haya_962', 'name': 'Haya Al- Dajah', 'id': 1024707520823222272, 'id_str': '1024707520823222272', 'indices': [11, 20]}], 'urls': [{'url': 'https://t.co/r0Xar8ywAb', 'expanded_url': 'https://twitter.com/i/web/status/1387367656521703426', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
18,"@OlaMashaqbeh91 قبل فترة قرأت انه مفكرين يعطوا اللي اخدوه جرعة تالتة عشان تزيد فعاليته 

وهون مكتوب انه بدهم يخلطوه… https://t.co/vZEZkIVqQG",2021-04-28 10:56:25,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OlaMashaqbeh91', 'name': 'عُلا', 'id': 1642976054, 'id_str': '1642976054', 'indices': [0, 15]}], 'urls': [{'url': 'https://t.co/vZEZkIVqQG', 'expanded_url': 'https://twitter.com/i/web/status/1387360046699491332', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
19,"وما ننسى انه لسا العدد الاكبر ما سجل للمطعوم اصلا (جديد تجاوز عدد المسجلين المليون وحاليا الدولة معطية اكثر من ٦٠٠,… https://t.co/DMsJjPPPXP",2021-04-28 10:55:07,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DMsJjPPPXP', 'expanded_url': 'https://twitter.com/i/web/status/1387359716855230464', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
20,خوري: اهتممنا بالكورونا أكثر مما يجب ونسينا مطاعيم الأطفال - المدينة نيوز https://t.co/jDVXZtwmg1,2021-04-28 10:18:47,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jDVXZtwmg1', 'expanded_url': 'https://www.almadenahnews.com/article/910993', 'display_url': 'almadenahnews.com/article/910993', 'indices': [74, 97]}]}"
21,"خوري: اهتممنا بالكورونا أكثر مما يجب ونسينا مطاعيم الأطفال
https://t.co/onHQDTLM9w",2021-04-28 09:24:06,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/onHQDTLM9w', 'expanded_url': 'http://assabeel.net/483788', 'display_url': 'assabeel.net/483788', 'indices': [59, 82]}]}"
22,@wwwwwiw0 مطاعيم 😂😂😂,2021-04-26 17:09:52,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'wwwwwiw0', 'name': 'زيت وزعتر', 'id': 1188946465596624896, 'id_str': '1188946465596624896', 'indices': [0, 9]}], 'urls': []}"
23,"نحو مليون و 400 ألف مسجل على منصة مطاعيم كورونا
https://t.co/PtVFlCgBi5",2021-04-26 11:03:01,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/PtVFlCgBi5', 'expanded_url': 'http://assabeel.net/483516', 'display_url': 'assabeel.net/483516', 'indices': [48, 71]}]}"
24,"RT @jor_noob: لا مهو مستحيل بني ادم عاقل يحكي كلام هيك،اسرائيل تعامل الفلسطيني افضل معاملة؟
ولك يلعن دين التطبيع والانبطاح الي بخلي الواحد…",2021-04-26 01:31:00,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jor_noob', 'name': 'Bedouin Addy', 'id': 176815690, 'id_str': '176815690', 'indices': [3, 12]}], 'urls': []}"
25,"لا مهو مستحيل بني ادم عاقل يحكي كلام هيك،اسرائيل تعامل الفلسطيني افضل معاملة؟
ولك يلعن دين التطبيع والانبطاح الي بخ… https://t.co/lv7yAEdLfQ",2021-04-26 01:24:27,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/lv7yAEdLfQ', 'expanded_url': 'https://twitter.com/i/web/status/1386491331455946765', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
26,"الحلول واضح ومش صعب:

1- عودة الحياة لطبيعتها لتستعيد الدولة توازنها. 
2- وفّر مطاعيم بعدد سنوي 20 مليون جرعة.
3- ق… https://t.co/FNWuSO16iX",2021-04-25 18:13:57,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FNWuSO16iX', 'expanded_url': 'https://twitter.com/i/web/status/1386382989588840448', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
27,RT @AdwaanM: حكينالكم الجماعة بستنوا الدول والمنظمات تشحدهم مطاعيم ولقاحات، دولتنا مش مستعدة تدفع قرش واحد كرمال عيونك يا مواطن .. وبالمقاب…,2021-04-25 17:47:06,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AdwaanM', 'name': 'معاذ عدوان', 'id': 1416640790, 'id_str': '1416640790', 'indices': [3, 11]}], 'urls': []}"
28,حكينالكم الجماعة بستنوا الدول والمنظمات تشحدهم مطاعيم ولقاحات، دولتنا مش مستعدة تدفع قرش واحد كرمال عيونك يا مواطن… https://t.co/pxQ8lkN1Oi,2021-04-25 17:43:46,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pxQ8lkN1Oi', 'expanded_url': 'https://twitter.com/i/web/status/1386375396753645574', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
