Tweets,created_at,geo,coordinates,place,lang,entities
نسبة الإقبال على أخذ المطعوم 70% في البلقاء https://t.co/fUec4hF4Rn https://t.co/AV6dqtKZo1,2021-04-08 17:03:36,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fUec4hF4Rn', 'expanded_url': 'http://dlvr.it/RxGFD7', 'display_url': 'dlvr.it/RxGFD7', 'indices': [44, 67]}], 'media': [{'id': 1380204692249047046, 'id_str': '1380204692249047046', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/media/Eyd42t7U8AYTPu7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eyd42t7U8AYTPu7.jpg', 'url': 'https://t.co/AV6dqtKZo1', 'display_url': 'pic.twitter.com/AV6dqtKZo1', 'expanded_url': 'https://twitter.com/Urdoni/status/1380204693805096963/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 864, 'h': 486, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 864, 'h': 486, 'resize': 'fit'}}}]}"
"#عاجل| مدير الشؤون الصحية بمحافظة البلقاء: نسبة الإقبال على أخذ المطعوم 70% في #البلقاء
#الأردن_اليوم",2021-04-08 16:45:31,,,,ar,"{'hashtags': [{'text': 'عاجل', 'indices': [0, 5]}, {'text': 'البلقاء', 'indices': [79, 87]}, {'text': 'الأردن_اليوم', 'indices': [88, 101]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
حدا اخد المطعوم الصيني وصار عنده اعراض ؟!,2021-04-08 16:43:55,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
"RT @aminyou99967910: فايزر تلغي المطعوم للاردن بسبب عدم التزام الاردن بالثمن , رحنا وطي",2021-04-08 11:34:00,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'aminyou99967910', 'name': 'Mohammad amin yousef awamleh', 'id': 1326794511985614853, 'id_str': '1326794511985614853', 'indices': [3, 19]}], 'urls': []}"
"أنا كورنت قبل شهر وبشتغل بقطاع طبي قال ما بقدر اوخد المطعوم الا بعد ٤ شهر؟ 
حد ممكن يفيدني شو الوضع هذا الحكي صح ولا لأ",2021-04-08 08:09:34,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
شعب بعرفش يمشي خطوتين للسوبر ماركت وبوكل نص سدر منسف وبعده بسلخ نص كيلو كنافة مع لتر ببسي وبقلك المطعوم بعمل تجلطات 🤦🏻‍♂️,2021-04-08 07:54:08,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
"عشان في دكتور غبي، في مكان ما بالعالم 
حكى لام مرضعه بعد ما اخدت المطعوم 
هيك خلص لازم توقفي رضاعة لانه خطر. والام… https://t.co/dQcQoFF5Dt",2021-04-08 06:50:23,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/dQcQoFF5Dt', 'expanded_url': 'https://twitter.com/i/web/status/1380050370794229761', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
مغادرة المطعوم بتنخصم من الموظف؟؟،,2021-04-08 06:37:34,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
عاجل: تم إعطاء أكثر من ٧٠٠ مليون جرعة مطعوم ضد فايروس كورونا في جميع أنحاء العالم. امريكا ١٧١ مليون جرعة، الصين ١٤٣… https://t.co/BGU2TjftcM,2021-04-08 04:28:45,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BGU2TjftcM', 'expanded_url': 'https://twitter.com/i/web/status/1380014729377284097', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
كل يوم بزيد عندي فكرة الدولة العميقه بالأردن الي بتحول تخرب او تعمل ازمات و القائمين على البلد خيار المناورة عندهم… https://t.co/srXCJcbrIT,2021-04-07 20:08:40,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/srXCJcbrIT', 'expanded_url': 'https://twitter.com/i/web/status/1379888879038312448', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
@DamraLeen سؤال ما اله جواب عند حد..واحدة مصابة سرطان من ٣ اشهر ما طلعت من بيتها اخذت الجرعة الاولى من المطعوم وبعد… https://t.co/vrHWAaKnGK,2021-04-07 19:39:52,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DamraLeen', 'name': 'Leenzy', 'id': 782529758, 'id_str': '782529758', 'indices': [0, 10]}], 'urls': [{'url': 'https://t.co/vrHWAaKnGK', 'expanded_url': 'https://twitter.com/i/web/status/1379881633310969856', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
@IslamAlhmoud نفس الشي والله امي  مش قابله نهائيا وطول الفتره  وانا خايفه عليها لان اولاد اخوي برضو كورنو وبتعرفي ك… https://t.co/EQ7CD3GpF5,2021-04-07 18:30:52,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IslamAlhmoud', 'name': 'Islam Al Hmoud', 'id': 67843316, 'id_str': '67843316', 'indices': [0, 13]}], 'urls': [{'url': 'https://t.co/EQ7CD3GpF5', 'expanded_url': 'https://twitter.com/i/web/status/1379864267353165837', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
@lxADZznmj9zan77 ما دفعوا ثمن المطعوم يعني,2021-04-07 17:43:33,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lxADZznmj9zan77', 'name': 'حسين الجازي', 'id': 1291463495284862977, 'id_str': '1291463495284862977', 'indices': [0, 16]}], 'urls': []}"
@ACMSelim الي عملو المطعوم عم بجربو في وعليه دراسات 😂,2021-04-07 16:44:10,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ACMSelim', 'name': 'Selim.M', 'id': 247336366, 'id_str': '247336366', 'indices': [0, 9]}], 'urls': []}"
"فايزر تلغي المطعوم للاردن بسبب عدم التزام الاردن بالثمن , رحنا وطي",2021-04-07 16:40:38,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
بتنصحوني اعطي ماما المطعوم؟؟,2021-04-07 15:44:16,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
@VitaminM_M منظم في انتظار برة،.وبدخلوا كل مجموعة مع بعض، بطلبوا من كل شخص اخد المطعوم يرتاح ١٠ دقايق بقاعة الانتظا… https://t.co/hjY2qDKo2Z,2021-04-07 14:11:53,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'VitaminM_M', 'name': 'م', 'id': 1042332808855924736, 'id_str': '1042332808855924736', 'indices': [0, 11]}], 'urls': [{'url': 'https://t.co/hjY2qDKo2Z', 'expanded_url': 'https://twitter.com/i/web/status/1379799089601208321', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
@DanaAlQassas المضاعفات إللي صارت عندي بس الم محل المطعوم لمدة يومين,2021-04-07 12:16:04,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DanaAlQassas', 'name': 'Dee دانة', 'id': 621081590, 'id_str': '621081590', 'indices': [0, 13]}], 'urls': []}"
#عاجل | الصحة : صيف آمن من خلال الحصول على أكبر عدد من المطاعيم - الوكيل الاخباري https://t.co/2lBWT4dooE… https://t.co/PNKBEO8oa4,2021-04-07 12:07:24,,,,ar,"{'hashtags': [{'text': 'عاجل', 'indices': [0, 5]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2lBWT4dooE', 'expanded_url': 'https://s.alwakeelnews.com/498702', 'display_url': 's.alwakeelnews.com/498702', 'indices': [82, 105]}, {'url': 'https://t.co/PNKBEO8oa4', 'expanded_url': 'https://twitter.com/i/web/status/1379767763611361280', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]}"
@Alaa_AlQatawneh بالسلامه ان شاء الله، انا اخدته من فترة و بنشجع الكل يتوكل على الله و ياخد المطعوم.,2021-04-07 12:02:28,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Alaa_AlQatawneh', 'name': ""Ala' Al_Qatawneh"", 'id': 525804812, 'id_str': '525804812', 'indices': [0, 16]}], 'urls': []}"
@LanaAlJaghbeer شو المطعوم اللي اخذتيه ؟,2021-04-07 11:07:29,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LanaAlJaghbeer', 'name': 'Lana Al Jaghbeer 🇯🇴❤', 'id': 415676857, 'id_str': '415676857', 'indices': [0, 15]}], 'urls': []}"
@RajabiRakan @ahmad_altarifi9 في مواليد ٩٥ اخذو المطعوم وما عندهم اي سجل مرضي/عوامل مساعده,2021-04-07 11:04:07,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RajabiRakan', 'name': 'Rakan Bader', 'id': 3238428140, 'id_str': '3238428140', 'indices': [0, 12]}, {'screen_name': 'ahmad_altarifi9', 'name': 'Ahmad Al-Tarifi \uf8ff', 'id': 1712555292, 'id_str': '1712555292', 'indices': [13, 29]}], 'urls': []}"
"@BigAhmad_ @AyoubyMohammad @ahmad_altarifi9 جو مؤامرة بهاد كله !
ماشي كله تمام ومافي تقديم مواعيد ومافي واسطات
والي… https://t.co/B0wSCB2eVH",2021-04-07 11:02:52,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BigAhmad_', 'name': 'Ahmad AlHasan 𓂆 \u200f\uf8ff', 'id': 1198627478325137409, 'id_str': '1198627478325137409', 'indices': [0, 10]}, {'screen_name': 'AyoubyMohammad', 'name': 'Mohammad alayouby', 'id': 1292853358450049025, 'id_str': '1292853358450049025', 'indices': [11, 26]}, {'screen_name': 'ahmad_altarifi9', 'name': 'Ahmad Al-Tarifi \uf8ff', 'id': 1712555292, 'id_str': '1712555292', 'indices': [27, 43]}], 'urls': [{'url': 'https://t.co/B0wSCB2eVH', 'expanded_url': 'https://twitter.com/i/web/status/1379751525984129032', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
"@ahmad_altarifi9 @BigAhmad_ الواسطات لما واحد يقدم دوره 
طبعاً عامي الصغار يوخو مطاعيم
لكن مش يقدم دورة
٣ اشخاص لحد… https://t.co/XFiEHPBSwO",2021-04-07 09:44:05,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ahmad_altarifi9', 'name': 'Ahmad Al-Tarifi \uf8ff', 'id': 1712555292, 'id_str': '1712555292', 'indices': [0, 16]}, {'screen_name': 'BigAhmad_', 'name': 'Ahmad AlHasan 𓂆 \u200f\uf8ff', 'id': 1198627478325137409, 'id_str': '1198627478325137409', 'indices': [17, 27]}], 'urls': [{'url': 'https://t.co/XFiEHPBSwO', 'expanded_url': 'https://twitter.com/i/web/status/1379731699509161985', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
وهينا اخذنا المطعوم شكرا لبلدي على تأمينه لمواطنيه #الاردن #مطعوم #صيني https://t.co/qJSZ525X2U,2021-04-07 09:41:11,,,,ar,"{'hashtags': [{'text': 'الاردن', 'indices': [51, 58]}, {'text': 'مطعوم', 'indices': [59, 65]}, {'text': 'صيني', 'indices': [66, 71]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1379730956521725954, 'id_str': '1379730956521725954', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/EyXJ_q0WYAIbb9a.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyXJ_q0WYAIbb9a.jpg', 'url': 'https://t.co/qJSZ525X2U', 'display_url': 'pic.twitter.com/qJSZ525X2U', 'expanded_url': 'https://twitter.com/Macadinahhas/status/1379730965690474496/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}"
"@Yaahiiia غير مكان اخذ المطعوم ، حط اي محافظة 
انا حطيت محافظة البلقاء مركز صحي الشونة وطلعلي ثاني يوم هههه",2021-04-07 08:21:28,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Yaahiiia', 'name': 'يحيَـى', 'id': 1317441008792195072, 'id_str': '1317441008792195072', 'indices': [0, 9]}], 'urls': []}"
@Yaahiiia يا رب وانت ما تشوف شر🙏🏼 انا بعد ما جربت المرضة نفسي اخود المطعوم بأسرع وقت😢,2021-04-07 08:16:31,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Yaahiiia', 'name': 'يحيَـى', 'id': 1317441008792195072, 'id_str': '1317441008792195072', 'indices': [0, 9]}], 'urls': []}"
الصحة ترسل يوميًا 35 ألف رسالة نصية للمواطنين لتلقي المطعوم @assabeeldotnet https://t.co/Xd3xer2WcU,2021-04-07 07:56:43,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'assabeeldotnet', 'name': 'صحيفة السبيل', 'id': 204800316, 'id_str': '204800316', 'indices': [60, 75]}], 'urls': [{'url': 'https://t.co/Xd3xer2WcU', 'expanded_url': 'https://assabeel.net/481114', 'display_url': 'assabeel.net/481114', 'indices': [76, 99]}]}"
@Sheeba_sa هيني بالطريق عشان اخد المطعوم 😆,2021-04-07 07:37:08,,,"Place(_api=<tweepy.api.API object at 0x0000022ED782A9A0>, id='01490cd33ff0f963', url='https://api.twitter.com/1.1/geo/id/01490cd33ff0f963.json', place_type='admin', name='Amman', full_name='Amman, Hashemite Kingdom of Jordan', country_code='JO', country='Hashemite Kingdom of Jordan', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ED782A9A0>, type='Polygon', coordinates=[[[35.6797295, 31.2567877], [37.2500185, 31.2567877], [37.2500185, 32.088612], [35.6797295, 32.088612]]]), attributes={})",ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sheeba_sa', 'name': 'Sabaء', 'id': 886315375155138561, 'id_str': '886315375155138561', 'indices': [0, 10]}], 'urls': []}"
"تعطي الناس المطعوم .. واجبك ✅
توخذ إنت المطعوم .. حقوق ❌
لازم انت ككوادر تكون حياتك معقدة 
طيب ... بديش أخذ مطعوم",2021-04-07 06:05:23,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
مين اخد المطعوم الصيني؟,2021-04-06 18:20:56,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
"RT @Aboosh: الموضوع مربوط بعنق الزجاجة (اسف لاستخدام مصطلح اصبح مبتذل)

حتى لو كانت القدرة لاعطاء ٥٠-٦٠ الف جرعة يومي، وصول ٣٥ الف جرعة اسب…",2021-04-06 18:14:52,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Aboosh', 'name': 'د. محمد العابد', 'id': 22560204, 'id_str': '22560204', 'indices': [3, 10]}], 'urls': []}"
"RT @Aboosh: الموضوع مربوط بعنق الزجاجة (اسف لاستخدام مصطلح اصبح مبتذل)

حتى لو كانت القدرة لاعطاء ٥٠-٦٠ الف جرعة يومي، وصول ٣٥ الف جرعة اسب…",2021-04-06 18:12:00,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Aboosh', 'name': 'د. محمد العابد', 'id': 22560204, 'id_str': '22560204', 'indices': [3, 10]}], 'urls': []}"
"الموضوع مربوط بعنق الزجاجة (اسف لاستخدام مصطلح اصبح مبتذل)

حتى لو كانت القدرة لاعطاء ٥٠-٦٠ الف جرعة يومي، وصول ٣٥… https://t.co/CvEjFoeRmJ",2021-04-06 18:09:34,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/CvEjFoeRmJ', 'expanded_url': 'https://twitter.com/i/web/status/1379496520274305028', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
من لما اجتني رسالة موعد المطعوم تبعي و انا حاسة كل اشي بوجعني و متوسوسة🙁,2021-04-06 17:51:31,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
في حد بعرف كيف أفتح نقطة Hotspot للشباب من رقاقة المطعوم؟,2021-04-06 17:32:43,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
@anas_khaldi @Thaeralkadi عادي من شمس العقبة إفحص و خذ المطعوم,2021-04-06 16:57:09,,,"Place(_api=<tweepy.api.API object at 0x0000022ED782A9A0>, id='002751a62c5f6114', url='https://api.twitter.com/1.1/geo/id/002751a62c5f6114.json', place_type='admin', name='Irbid', full_name='Irbid, Hashemite Kingdom of Jordan', country_code='JO', country='Hashemite Kingdom of Jordan', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ED782A9A0>, type='Polygon', coordinates=[[[35.546435, 32.247619], [36.0871758, 32.247619], [36.0871758, 32.7553607], [35.546435, 32.7553607]]]), attributes={})",ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'anas_khaldi', 'name': 'أنس الخالدي', 'id': 4004012242, 'id_str': '4004012242', 'indices': [0, 12]}, {'screen_name': 'Thaeralkadi', 'name': 'Thaer Al-kadiثائر طراد القاضي', 'id': 168217614, 'id_str': '168217614', 'indices': [13, 25]}], 'urls': []}"
RT @razankkh: في أطافيل صار واصلهم موعد المطعوم اشمعناااه!! https://t.co/o1PRcKpR6W,2021-04-06 16:47:09,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'razankkh', 'name': 'رزان خصاونة', 'id': 1626456391, 'id_str': '1626456391', 'indices': [3, 12]}], 'urls': [], 'media': [{'id': 1379388448323297282, 'id_str': '1379388448323297282', 'indices': [60, 83], 'media_url': 'http://pbs.twimg.com/media/EySSfEWWYAIPKOJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EySSfEWWYAIPKOJ.jpg', 'url': 'https://t.co/o1PRcKpR6W', 'display_url': 'pic.twitter.com/o1PRcKpR6W', 'expanded_url': 'https://twitter.com/razankkh/status/1379388450504384515/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 706, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 706, 'resize': 'fit'}, 'small': {'w': 680, 'h': 667, 'resize': 'fit'}}, 'source_status_id': 1379388450504384515, 'source_status_id_str': '1379388450504384515', 'source_user_id': 1626456391, 'source_user_id_str': '1626456391'}]}"
