,Tweets,created_at,geo,coordinates,place,lang,entities
24,"عاجل: مسؤول ملف كورونا يرجح وصول عدد متلقي المطاعيم في حزيران المقبل إلى 3 ملايين
#صحيفة_الرأي",2021-04-06 12:57:21,,,,ar,"{'hashtags': [{'text': 'صحيفة_الرأي', 'indices': [82, 94]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
25,"#عاجل

الاوبئة تؤكد عدم تسجل أي وفاة جراء تلقي لقاح كورونا في الأردن وتقول ان جميع المطاعيم فعالة وآمنة  ولا داعي ل… https://t.co/PtKJpxfd6L",2021-04-06 09:04:29,,,,ar,"{'hashtags': [{'text': 'عاجل', 'indices': [0, 5]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/PtKJpxfd6L', 'expanded_url': 'https://twitter.com/i/web/status/1379359345985609728', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
26,"صباح الجمال من أرض الجمال فلسطين من قرية بيتا-قضاء نابلس

صباح الصحة و السلامة و التباعد الإجتماعي و الكمامات و الم… https://t.co/AE0z9lyP1g",2021-04-06 05:11:20,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AE0z9lyP1g', 'expanded_url': 'https://twitter.com/i/web/status/1379300667949465601', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
27,@Omar_18289 سبق و حكيت إنه هو الأكثر أماناً من بين جميع اللقاحات.. ما في منه خوف إلا إنه فعاليته متفاوته و في اشخاص… https://t.co/jT1vlDXD0T,2021-04-05 18:41:54,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Omar_18289', 'name': 'OmarSamhan', 'id': 2150970678, 'id_str': '2150970678', 'indices': [0, 11]}], 'urls': [{'url': 'https://t.co/jT1vlDXD0T', 'expanded_url': 'https://twitter.com/i/web/status/1379142267781451780', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
28,حد بعرف نوع المطاعيم الي بتنعطى الأسبوع الحالي؟,2021-04-05 16:44:07,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
29,"الزمن بكرر نفسه وكل اشي بتغير الا تخلف هاي الفئة من الناس.. 
المفروض نستاء من الحكومة مشان مش موفريتلنا مطاعيم زي ب… https://t.co/l6KOb1q6iA",2021-04-05 15:40:23,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/l6KOb1q6iA', 'expanded_url': 'https://twitter.com/i/web/status/1379096586710618112', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
30,"RT @ahmaddmour96: ترند الأردن اليوم 
إذا لسا بشوف واحد بحكي المطاعيم وكورونا مؤامرة وبحذر منها رح نزعل من بعض 🙂 
احنا ما بنحتاج مؤامرات دول…",2021-04-05 12:49:57,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ahmaddmour96', 'name': 'Ahmad Dmour', 'id': 1367582356836659202, 'id_str': '1367582356836659202', 'indices': [3, 16]}], 'urls': []}"
31,"RT @ahmaddmour96: ترند الأردن اليوم 
إذا لسا بشوف واحد بحكي المطاعيم وكورونا مؤامرة وبحذر منها رح نزعل من بعض 🙂 
احنا ما بنحتاج مؤامرات دول…",2021-04-05 12:49:25,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ahmaddmour96', 'name': 'Ahmad Dmour', 'id': 1367582356836659202, 'id_str': '1367582356836659202', 'indices': [3, 16]}], 'urls': []}"
32,"ترند الأردن اليوم 
إذا لسا بشوف واحد بحكي المطاعيم وكورونا مؤامرة وبحذر منها رح نزعل من بعض 🙂 
احنا ما بنحتاج مؤامر… https://t.co/bhMtlKlmu5",2021-04-05 11:24:37,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/bhMtlKlmu5', 'expanded_url': 'https://twitter.com/i/web/status/1379032223643529221', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
33,"الصحة توضح بشأن اعطاء المطاعيم للمسافرين.. وتدعو لهذا ’’الإجراء’’
https://t.co/8upvXsP4gc

#السوسنة",2021-04-05 10:00:26,,,,ar,"{'hashtags': [{'text': 'السوسنة', 'indices': [91, 99]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8upvXsP4gc', 'expanded_url': 'https://www.assawsana.com/portal/pages.php?newsid=502526', 'display_url': 'assawsana.com/portal/pages.p…', 'indices': [66, 89]}]}"
34,"صباح الخيرات من أرض الخيرات فلسطين و هذه المرة من طوباس
صباح الصحة و السلامة و التباعد الاجتماعي و الكمامات و المطا… https://t.co/3BQuNYMxdh",2021-04-05 04:45:54,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3BQuNYMxdh', 'expanded_url': 'https://twitter.com/i/web/status/1378931882683928578', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
35,"حدا عنده علم عن نوع المطاعيم اللي بتنعطي خلال هالايام شو نوعها ؟!
يعني شو المتوفر حالياً ؟!",2021-04-04 21:04:48,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
36,@AlMamlakaTV احنا ليش مابطلعلنا فايزر جرعة اولى ..ليش اليوم المدينة الرياضية اعطوهم الروسي ليش مافي بكرة فايزر ..دا… https://t.co/YUcCQ8nFV5,2021-04-04 17:21:53,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AlMamlakaTV', 'name': 'قناة المملكة', 'id': 816213211150188544, 'id_str': '816213211150188544', 'indices': [0, 12]}], 'urls': [{'url': 'https://t.co/YUcCQ8nFV5', 'expanded_url': 'https://twitter.com/i/web/status/1378759741552406532', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
37,شاركت بالحملة الوطنية لاعطاء المطاعيم ورح اداوم ابتداءاً من الثلاثاء😭♥️,2021-04-04 15:04:11,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
38,"الاخوة الاعزاء،

نحن بأمس الحاجة لكم ولجهودكم المباركه ويرجى النشر على قدر المستطاع

بحاجة لكوادر لمساعدتنا اعطاء ا… https://t.co/qfMXFETupS",2021-04-04 11:22:56,,,"Place(_api=<tweepy.api.API object at 0x0000022ED782A9A0>, id='01490cd33ff0f963', url='https://api.twitter.com/1.1/geo/id/01490cd33ff0f963.json', place_type='admin', name='Amman', full_name='Amman, Hashemite Kingdom of Jordan', country_code='JO', country='Hashemite Kingdom of Jordan', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ED782A9A0>, type='Polygon', coordinates=[[[35.6797295, 31.2567877], [37.2500185, 31.2567877], [37.2500185, 32.088612], [35.6797295, 32.088612]]]), attributes={})",ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qfMXFETupS', 'expanded_url': 'https://twitter.com/i/web/status/1378669409359790085', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
