,Tweets,created_at,geo,coordinates,place,lang,entities
0,RT @Urdoni: 646 ألفاً و700 شخص تلقوا الجرعة الأولى من لقاح كورونا في الأردن https://t.co/oafOs3AzPc https://t.co/DDXxcEgxte,2021-04-22 22:18:19,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Urdoni', 'name': 'Urdoni أردني', 'id': 369396365, 'id_str': '369396365', 'indices': [3, 10]}], 'urls': [{'url': 'https://t.co/oafOs3AzPc', 'expanded_url': 'http://dlvr.it/RyFD5Q', 'display_url': 'dlvr.it/RyFD5Q', 'indices': [76, 99]}], 'media': [{'id': 1385352982699511809, 'id_str': '1385352982699511809', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/media/EznDMqZVEAEHIkb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EznDMqZVEAEHIkb.jpg', 'url': 'https://t.co/DDXxcEgxte', 'display_url': 'pic.twitter.com/DDXxcEgxte', 'expanded_url': 'https://twitter.com/Urdoni/status/1385352984746283011/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1278, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'source_status_id': 1385352984746283011, 'source_status_id_str': '1385352984746283011', 'source_user_id': 369396365, 'source_user_id_str': '369396365'}]}"
1,646 ألفاً و700 شخص تلقوا الجرعة الأولى من لقاح كورونا في الأردن https://t.co/oafOs3AzPc https://t.co/DDXxcEgxte,2021-04-22 22:01:04,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/oafOs3AzPc', 'expanded_url': 'http://dlvr.it/RyFD5Q', 'display_url': 'dlvr.it/RyFD5Q', 'indices': [64, 87]}], 'media': [{'id': 1385352982699511809, 'id_str': '1385352982699511809', 'indices': [88, 111], 'media_url': 'http://pbs.twimg.com/media/EznDMqZVEAEHIkb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EznDMqZVEAEHIkb.jpg', 'url': 'https://t.co/DDXxcEgxte', 'display_url': 'pic.twitter.com/DDXxcEgxte', 'expanded_url': 'https://twitter.com/Urdoni/status/1385352984746283011/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1278, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}]}"
2,RT @ofirgendelman: رئيس الوزراء نتنياهو اتفق مع شركتي فايزر وموديرنا على تزويد إسرائيل ب-١٦ مليون جرعة لقاح جديدة وبناء على ذلك نستعد لإطلا…,2021-04-22 21:22:27,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ofirgendelman', 'name': 'Ofir Gendelman', 'id': 283386225, 'id_str': '283386225', 'indices': [3, 17]}], 'urls': []}"
3,"عاجل 218 مليون شخص تلقوا لقاح كورونا بأميركا
https://t.co/AQCe2esYzS",2021-04-22 20:51:40,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AQCe2esYzS', 'expanded_url': 'https://www.khaberni.com/news/418570', 'display_url': 'khaberni.com/news/418570', 'indices': [45, 68]}]}"
4,"الصحة : لا توصيات باخذ جرعة ثالثة من لقاح كورونا
https://t.co/c90U49gmnl https://t.co/dAQEYNBcTS",2021-04-22 20:47:58,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/c90U49gmnl', 'expanded_url': 'http://www.jordanzad.com/index.php?page=article&id=434905', 'display_url': 'jordanzad.com/index.php?page…', 'indices': [49, 72]}], 'media': [{'id': 1385334579385577481, 'id_str': '1385334579385577481', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EzmydctXsAkrMLy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzmydctXsAkrMLy.jpg', 'url': 'https://t.co/dAQEYNBcTS', 'display_url': 'pic.twitter.com/dAQEYNBcTS', 'expanded_url': 'https://twitter.com/JordanZad1/status/1385334585966436352/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 333, 'resize': 'fit'}, 'small': {'w': 600, 'h': 333, 'resize': 'fit'}, 'large': {'w': 600, 'h': 333, 'resize': 'fit'}}}]}"
5,646 ألفاً و700 شخص تلقوا الجرعة الأولى من لقاح كورونا في الأردن https://t.co/vBoIw7PSGq #عاجل,2021-04-22 20:36:26,,,,ar,"{'hashtags': [{'text': 'عاجل', 'indices': [88, 93]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vBoIw7PSGq', 'expanded_url': 'http://www.rumonline.net/article/562850#.YIHeNuD5eJ4.twitter', 'display_url': 'rumonline.net/article/562850…', 'indices': [64, 87]}]}"
6,"الإمارات توزع أكثر من 10 ملايين جرعة لقاح مضاد لكورونا
https://t.co/jSIo14ZB7c",2021-04-22 19:47:50,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jSIo14ZB7c', 'expanded_url': 'http://assabeel.net/483154', 'display_url': 'assabeel.net/483154', 'indices': [55, 78]}]}"
7,"اتفاق لإنتاج ملايين الجرعات من لقاح سبوتنيك V في مصر

https://t.co/HOPrQYeIyo

#السوسنة #كورونا",2021-04-22 19:32:14,,,,ar,"{'hashtags': [{'text': 'السوسنة', 'indices': [79, 87]}, {'text': 'كورونا', 'indices': [88, 95]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/HOPrQYeIyo', 'expanded_url': 'https://www.assawsana.com/portal/pages.php?newsid=504817', 'display_url': 'assawsana.com/portal/pages.p…', 'indices': [54, 77]}]}"
8,#الهند_تحتضر_بالكورونا_والحل_عندي عندي لقاح طبيعي ينقذ الهند من الكورونا خلال ثوان ، يمكن تلقيح الهند بثوان كل الهن… https://t.co/3pFigSmXAU,2021-04-22 19:06:53,,,"Place(_api=<tweepy.api.API object at 0x000001C40B3D9460>, id='2edb6e240797c549', url='https://api.twitter.com/1.1/geo/id/2edb6e240797c549.json', place_type='country', name='Israel', full_name='Israel', country_code='IL', country='Israel', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C40B3D9460>, type='Polygon', coordinates=[[[34.266924, 29.393973], [35.669933, 29.393973], [35.669933, 33.290533], [34.266924, 33.290533]]]), attributes={})",ar,"{'hashtags': [{'text': 'الهند_تحتضر_بالكورونا_والحل_عندي', 'indices': [0, 33]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3pFigSmXAU', 'expanded_url': 'https://twitter.com/i/web/status/1385309150532472841', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
9,RT @Mohd_AjlouNi: لقاح الاسترازينكا مش طبيعي ، إذا ما قتلك بجلطة بيعطيك مناعة مرتبة.. صحابي بعد ما اخذوا الجرعة الأولى منه ب اسبوعين فحصوا…,2021-04-22 19:05:29,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Mohd_AjlouNi', 'name': 'العجلوني | Mohammad', 'id': 122926455, 'id_str': '122926455', 'indices': [3, 16]}], 'urls': []}"
