,Tweets,created_at,geo,coordinates,place,lang,entities
0,"@Roueidazaatar @mohammad_adawi كلها مفتوحة ولا في اشي مسكر 
في رقم للبلاغ عن التجمعات في الاماكن العامة
وفي صلاة با… https://t.co/4lUh8Auk4u",2021-04-16 23:28:05,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Roueidazaatar', 'name': 'رويده زعتر ( ام مريم ) 🇵🇸 🇱🇧 🇯🇴', 'id': 455628688, 'id_str': '455628688', 'indices': [0, 14]}, {'screen_name': 'mohammad_adawi', 'name': 'ارنستو وشرَّفتوا', 'id': 737161712, 'id_str': '737161712', 'indices': [15, 30]}], 'urls': [{'url': 'https://t.co/4lUh8Auk4u', 'expanded_url': 'https://twitter.com/i/web/status/1383200554256625669', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
1,RT @ajanet_ar: بعد أكثر من أسبوعين من توصية السلطات الألمانية باستخدامه حصرا للأشخاص البالغة أعمارهم 60 فما فوق.. المستشارة الألمانية أنغيل…,2021-04-16 23:20:13,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ajanet_ar', 'name': 'الجزيرة نت', 'id': 3176118528, 'id_str': '3176118528', 'indices': [3, 13]}], 'urls': []}"
2,بعد أكثر من أسبوعين من توصية السلطات الألمانية باستخدامه حصرا للأشخاص البالغة أعمارهم 60 فما فوق.. المستشارة الألما… https://t.co/wIy32kxAdt,2021-04-16 23:10:00,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wIy32kxAdt', 'expanded_url': 'https://twitter.com/i/web/status/1383196002656600065', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
3,RT @Alordonalyoom: سقوط رئيسة وكالة الأدوية الدنماركية تانيا إريكسن على الأرض بعدما فقدت الوعي خلال المؤتمر الصحفي للإعلان عن التوقف عن إست…,2021-04-16 22:00:34,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Alordonalyoom', 'name': 'قناة الأردن اليوم', 'id': 2608326001, 'id_str': '2608326001', 'indices': [3, 17]}], 'urls': []}"
4,بدأت تلميحات وزارة التربية والتعليم أن العام المقبل سيكون تعليما عن بعد مع تطوير المنصة باعطاء حصص تفاعلية عن بعد.… https://t.co/Nu40cYyu9c,2021-04-16 21:54:20,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Nu40cYyu9c', 'expanded_url': 'https://twitter.com/i/web/status/1383176963460845574', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
5,"RT @parehan: أنجيلا #ميركل  تتلقى جرعة أولى من لقاح #استرازينيكا  رغم الجدل العالمي الطويل حول آثاره الجانبية ..
على بلاطة: لم تأخذ أولوية…",2021-04-16 21:52:21,,,,ar,"{'hashtags': [{'text': 'ميركل', 'indices': [20, 26]}, {'text': 'استرازينيكا', 'indices': [52, 64]}], 'symbols': [], 'user_mentions': [{'screen_name': 'parehan', 'name': 'Parehan.K بريهان قمق', 'id': 51251813, 'id_str': '51251813', 'indices': [3, 11]}], 'urls': []}"
6,كندا تعلن تأمين 8 ملايين جرعة إضافية من لقاح فايزر @assabeeldotnet https://t.co/NcvztIQySl,2021-04-16 21:00:36,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'assabeeldotnet', 'name': 'صحيفة السبيل', 'id': 204800316, 'id_str': '204800316', 'indices': [51, 66]}], 'urls': [{'url': 'https://t.co/NcvztIQySl', 'expanded_url': 'https://assabeel.net/482367', 'display_url': 'assabeel.net/482367', 'indices': [67, 90]}]}"
7,ميركل تتلقى الجرعة الأولى من لقاح أسترازينيكا https://t.co/YnEOjJXWlg,2021-04-16 20:15:58,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YnEOjJXWlg', 'expanded_url': 'http://nesan.net/?id=188627', 'display_url': 'nesan.net/?id=188627', 'indices': [46, 69]}]}"
8,"قطر تشترط الحصول على لقاح كورونا لحضور كأس العالم 2022
https://t.co/GqFMeWqyP3

#الاردن
#جريدة_الدستور_الأردنية https://t.co/tw29Cd5RZE",2021-04-16 20:10:03,,,,ar,"{'hashtags': [{'text': 'الاردن', 'indices': [80, 87]}, {'text': 'جريدة_الدستور_الأردنية', 'indices': [88, 111]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GqFMeWqyP3', 'expanded_url': 'https://www.addustour.com/articles/1212364-%D9%82%D8%B7%D8%B1-%D8%AA%D8%B4%D8%AA%D8%B1%D8%B7-%D8%A7%D9%84%D8%AD%D8%B5%D9%88%D9%84-%D8%B9%D9%84%D9%89-%D9%84%D9%82%D8%A7%D8%AD-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%84%D8%AD%D8%B6%D9%88%D8%B1-%D9%83%D8%A3%D8%B3-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85-2022', 'display_url': 'addustour.com/articles/12123…', 'indices': [55, 78]}], 'media': [{'id': 1383150715737083913, 'id_str': '1383150715737083913', 'indices': [112, 135], 'media_url': 'http://pbs.twimg.com/media/EzHwP2pWEAkmEDW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzHwP2pWEAkmEDW.jpg', 'url': 'https://t.co/tw29Cd5RZE', 'display_url': 'pic.twitter.com/tw29Cd5RZE', 'expanded_url': 'https://twitter.com/AddustourNews/status/1383150717045735432/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}"
9,"موقع كرمالكم/ هؤلاء الأشخاص لن يفيدهم أخذ لقاح كورونا ويظلون عرضة للخطر - عبر تطبيق نبض @NabdApp 
https://t.co/aKRqfHUeit",2021-04-16 19:38:26,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NabdApp', 'name': 'تطبيق نبض Nabd App', 'id': 941109194, 'id_str': '941109194', 'indices': [88, 96]}], 'urls': [{'url': 'https://t.co/aKRqfHUeit', 'expanded_url': 'http://nabdapp.com/t/86668467', 'display_url': 'nabdapp.com/t/86668467', 'indices': [98, 121]}]}"
10,RT @ManhalEloqlah: @VGDakessian @AliMasadeh1 @NabdApp زي مركز إقليمي لتوزيع لقاح الكورونا! إذا الباص الصريع جابو باصات ديزل... عن أي بنية ت…,2021-04-16 19:36:02,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ManhalEloqlah', 'name': 'Manhal M. Eloqlah', 'id': 516301961, 'id_str': '516301961', 'indices': [3, 17]}, {'screen_name': 'VGDakessian', 'name': 'Vatche Dakessian', 'id': 144219102, 'id_str': '144219102', 'indices': [19, 31]}, {'screen_name': 'AliMasadeh1', 'name': 'Ali Masadeh', 'id': 1007963085158658048, 'id_str': '1007963085158658048', 'indices': [32, 44]}, {'screen_name': 'NabdApp', 'name': 'تطبيق نبض Nabd App', 'id': 941109194, 'id_str': '941109194', 'indices': [45, 53]}], 'urls': []}"
11,"أنجيلا #ميركل  تتلقى جرعة أولى من لقاح #استرازينيكا  رغم الجدل العالمي الطويل حول آثاره الجانبية ..
على بلاطة: لم ت… https://t.co/nnjAO9MLa8",2021-04-16 19:21:59,,,,ar,"{'hashtags': [{'text': 'ميركل', 'indices': [7, 13]}, {'text': 'استرازينيكا', 'indices': [39, 51]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nnjAO9MLa8', 'expanded_url': 'https://twitter.com/i/web/status/1383138619725086723', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
12,سقوط رئيسة وكالة الأدوية الدنماركية تانيا إريكسن على الأرض بعدما فقدت الوعي خلال المؤتمر الصحفي للإعلان عن التوقف ع… https://t.co/vQVxQlFLvM,2021-04-16 19:21:55,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vQVxQlFLvM', 'expanded_url': 'https://twitter.com/i/web/status/1383138605644836866', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
13,@VGDakessian @AliMasadeh1 @NabdApp زي مركز إقليمي لتوزيع لقاح الكورونا! إذا الباص الصريع جابو باصات ديزل... عن أي بنية تحتية قاعدين نحكي,2021-04-16 19:17:56,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'VGDakessian', 'name': 'Vatche Dakessian', 'id': 144219102, 'id_str': '144219102', 'indices': [0, 12]}, {'screen_name': 'AliMasadeh1', 'name': 'Ali Masadeh', 'id': 1007963085158658048, 'id_str': '1007963085158658048', 'indices': [13, 25]}, {'screen_name': 'NabdApp', 'name': 'تطبيق نبض Nabd App', 'id': 941109194, 'id_str': '941109194', 'indices': [26, 34]}], 'urls': []}"
14,⁧#كورونا⁩.. المستشارة الألمانية أنغيلا ميركل تتلقى لقاح أسترازينيكا https://t.co/W2UJLeArc1,2021-04-16 18:45:06,,,,ar,"{'hashtags': [{'text': 'كورونا', 'indices': [1, 8]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1383129335603810304, 'id_str': '1383129335603810304', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/media/EzHczXcWUAA_joc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzHczXcWUAA_joc.jpg', 'url': 'https://t.co/W2UJLeArc1', 'display_url': 'pic.twitter.com/W2UJLeArc1', 'expanded_url': 'https://twitter.com/AddustourNews/status/1383129337986158595/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}}]}"
15,"تنبيه طبي متشائم.. هؤلاء الأشخاص لن يفيدهم أخذ لقاح كورونا

https://t.co/rrEsAS1m9t",2021-04-16 17:54:31,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rrEsAS1m9t', 'expanded_url': 'https://www.khaberni.com/news/417481', 'display_url': 'khaberni.com/news/417481', 'indices': [60, 83]}]}"
16,RT @Dr_abdoty: لقاح اكسفورد (استرازنيكا) لا يسبب جلطات https://t.co/sJxYzKbwp2,2021-04-16 17:53:59,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dr_abdoty', 'name': 'د. محمد نبيل الصفي', 'id': 177957575, 'id_str': '177957575', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1380469366395928582, 'id_str': '1380469366395928582', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1380469366395928582/pu/img/sX1fLaLYMCCus7uy.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1380469366395928582/pu/img/sX1fLaLYMCCus7uy.jpg', 'url': 'https://t.co/sJxYzKbwp2', 'display_url': 'pic.twitter.com/sJxYzKbwp2', 'expanded_url': 'https://twitter.com/Dr_abdoty/status/1380469639386370051/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 362, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 639, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 656, 'h': 1232, 'resize': 'fit'}}, 'source_status_id': 1380469639386370051, 'source_status_id_str': '1380469639386370051', 'source_user_id': 177957575, 'source_user_id_str': '177957575'}]}"
17,"#عاجل : بشكل مفاجئ.. توضيح لكل من تلقى لقاح فايزر: سيحصل خلال 6 أشهر.. تفاصيل
https://t.co/m6hHszdpnI

#السوسنة",2021-04-16 17:43:55,,,,ar,"{'hashtags': [{'text': 'عاجل', 'indices': [0, 5]}, {'text': 'السوسنة', 'indices': [103, 111]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/m6hHszdpnI', 'expanded_url': 'https://www.assawsana.com/portal/pages.php?newsid=503992', 'display_url': 'assawsana.com/portal/pages.p…', 'indices': [78, 101]}]}"
18,"""الصحة"" تجيب على استفسارات تشغل المجتمع الأردني حول لقاح كورونا
#رؤيا_الاخباري #الأردن #كورونا #لقاح_كورونا 

https://t.co/MyShcOJgPQ",2021-04-16 17:17:32,,,,ar,"{'hashtags': [{'text': 'رؤيا_الاخباري', 'indices': [64, 78]}, {'text': 'الأردن', 'indices': [79, 86]}, {'text': 'كورونا', 'indices': [87, 94]}, {'text': 'لقاح_كورونا', 'indices': [95, 107]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/MyShcOJgPQ', 'expanded_url': 'https://royanews.tv/news/243335', 'display_url': 'royanews.tv/news/243335', 'indices': [110, 133]}]}"
19,"مشهد مرعب .. حالة من الإغمام في المؤتمر صحفي للإعلان عن  إيقاف استخدام لقاح «أسترازينيكا» في الدنمارك
#الاردن… https://t.co/MXQwTTk5Rb",2021-04-16 17:00:30,,,,ar,"{'hashtags': [{'text': 'الاردن', 'indices': [102, 109]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/MXQwTTk5Rb', 'expanded_url': 'https://twitter.com/i/web/status/1383103015675117571', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]}"
20,"هاشتاق عربي - جرعة ثالثة للحاصلين على لقاح فايزر 
https://t.co/9waQyY6PbHجرعة-ثالثة-للحاصلين-على-لقاح-فايزر/ https://t.co/zdgBlSdewI",2021-04-16 16:31:23,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9waQyY6PbH', 'expanded_url': 'https://www.hashtagarabi.com/139730/', 'display_url': 'hashtagarabi.com/139730/', 'indices': [50, 73]}], 'media': [{'id': 1383095680726663177, 'id_str': '1383095680726663177', 'indices': [109, 132], 'media_url': 'http://pbs.twimg.com/media/EzG-MZQXAAk8cC4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzG-MZQXAAk8cC4.jpg', 'url': 'https://t.co/zdgBlSdewI', 'display_url': 'pic.twitter.com/zdgBlSdewI', 'expanded_url': 'https://twitter.com/ArabiHashtag/status/1383095686963589126/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}}]}"
21,"الصحة تجيب على إستفسارات تشغل المجتمع حول لقاح كورونا
https://t.co/pHtr7AATMO

#الاردن
#جريدة_الدستور_الأردنية https://t.co/Hl8vfx5qfi",2021-04-16 15:20:02,,,,ar,"{'hashtags': [{'text': 'الاردن', 'indices': [79, 86]}, {'text': 'جريدة_الدستور_الأردنية', 'indices': [87, 110]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pHtr7AATMO', 'expanded_url': 'https://www.addustour.com/articles/1212349-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%AA%D8%AC%D9%8A%D8%A8-%D8%B9%D9%84%D9%89-%D8%A5%D8%B3%D8%AA%D9%81%D8%B3%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B4%D8%BA%D9%84-%D8%A7%D9%84%D9%85%D8%AC%D8%AA%D9%85%D8%B9-%D8%AD%D9%88%D9%84-%D9%84%D9%82%D8%A7%D8%AD-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7', 'display_url': 'addustour.com/articles/12123…', 'indices': [54, 77]}], 'media': [{'id': 1383077730602917892, 'id_str': '1383077730602917892', 'indices': [111, 134], 'media_url': 'http://pbs.twimg.com/media/EzGt3j1XIAQH-jZ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzGt3j1XIAQH-jZ.jpg', 'url': 'https://t.co/Hl8vfx5qfi', 'display_url': 'pic.twitter.com/Hl8vfx5qfi', 'expanded_url': 'https://twitter.com/AddustourNews/status/1383077732301553668/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1025, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 340, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 601, 'resize': 'fit'}}}]}"
22,"#عاجل

الصحة تجيب على إستفسارات تشغل المجتمع حول لقاح كورونا 
https://t.co/jXIUZOGt97 @AddustourJordan 
#الأردن… https://t.co/0PpyZXERhb",2021-04-16 15:20:00,,,,ar,"{'hashtags': [{'text': 'عاجل', 'indices': [0, 5]}, {'text': 'الأردن', 'indices': [104, 111]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jXIUZOGt97', 'expanded_url': 'https://www.addustour.com/articles/1212349', 'display_url': 'addustour.com/articles/12123…', 'indices': [62, 85]}, {'url': 'https://t.co/0PpyZXERhb', 'expanded_url': 'https://twitter.com/i/web/status/1383077724361744386', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]}"
23,"RT @khaberni: أنغيلا ميركل تتلقى الجرعة الأولى من لقاح أسترازينيكا
#المانيا #كورونا #خبرني https://t.co/dhKNJUdxGP",2021-04-16 13:55:56,,,,ar,"{'hashtags': [{'text': 'المانيا', 'indices': [67, 75]}, {'text': 'كورونا', 'indices': [76, 83]}, {'text': 'خبرني', 'indices': [84, 90]}], 'symbols': [], 'user_mentions': [{'screen_name': 'khaberni', 'name': 'خبرني  Khaberni', 'id': 110345797, 'id_str': '110345797', 'indices': [3, 12]}], 'urls': [], 'media': [{'id': 1383053924769398786, 'id_str': '1383053924769398786', 'indices': [91, 114], 'media_url': 'http://pbs.twimg.com/media/EzGYN4MXAAI8xFQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzGYN4MXAAI8xFQ.jpg', 'url': 'https://t.co/dhKNJUdxGP', 'display_url': 'pic.twitter.com/dhKNJUdxGP', 'expanded_url': 'https://twitter.com/khaberni/status/1383053933065691139/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1358, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 451, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 796, 'resize': 'fit'}}, 'source_status_id': 1383053933065691139, 'source_status_id_str': '1383053933065691139', 'source_user_id': 110345797, 'source_user_id_str': '110345797'}]}"
