,Tweets,created_at,geo,coordinates,place,lang,entities
12,حجاوي: تحديث مطاعيم كورونا وفقا لتحورات كورونا https://t.co/2G3eolZgrg https://t.co/t7Xb43B84U,2021-04-06 08:54:33,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2G3eolZgrg', 'expanded_url': 'http://dlvr.it/Rx57C2', 'display_url': 'dlvr.it/Rx57C2', 'indices': [47, 70]}], 'media': [{'id': 1379356841092685826, 'id_str': '1379356841092685826', 'indices': [71, 94], 'media_url': 'http://pbs.twimg.com/media/EyR1vSPVoAIRlLP.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyR1vSPVoAIRlLP.jpg', 'url': 'https://t.co/t7Xb43B84U', 'display_url': 'pic.twitter.com/t7Xb43B84U', 'expanded_url': 'https://twitter.com/Urdoni/status/1379356842573189123/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 458, 'h': 355, 'resize': 'fit'}, 'large': {'w': 458, 'h': 355, 'resize': 'fit'}, 'medium': {'w': 458, 'h': 355, 'resize': 'fit'}}}]}"
13,"نرجع ل #الكورونا
جابوا مطاعيم جديدة ولا خلص الشريحة الأولى اللي زرعوها فينا بتكفي 🥴🥴🥴🥴",2021-04-06 07:43:57,,,,ar,"{'hashtags': [{'text': 'الكورونا', 'indices': [7, 16]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
14,"في مطاعيم بالبلد ولالا؟!
اذا موجود شو نوعه؟!",2021-04-05 16:36:36,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
15,"الزمن بكرر نفسه وكل اشي بتغير الا تخلف هاي الفئة من الناس.. 
المفروض نستاء من الحكومة مشان مش موفريتلنا مطاعيم زي ب… https://t.co/l6KOb1q6iA",2021-04-05 15:40:23,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/l6KOb1q6iA', 'expanded_url': 'https://twitter.com/i/web/status/1379096586710618112', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
16,منصة الكترونية لتسريع مواعيد مطاعيم المرضى https://t.co/NmZHE1wzUU,2021-04-05 09:41:54,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/NmZHE1wzUU', 'expanded_url': 'https://nayrouz.com/article/199695#.YGrbTnjztm0.twitter', 'display_url': 'nayrouz.com/article/199695…', 'indices': [43, 66]}]}"
17,"منصة الكترونية لتسريع مواعيد مطاعيم المرضى

https://t.co/jvp88GbXWQ",2021-04-05 09:30:56,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jvp88GbXWQ', 'expanded_url': 'https://hawajordan.net/jonews/beni-news/142489.html#.YGrYmugzbIU', 'display_url': 'hawajordan.net/jonews/beni-ne…', 'indices': [44, 67]}]}"
18,"#عاجل.. منصة الكترونية لتسريع مواعيد مطاعيم المرضى
https://t.co/q3Zfho54KX

#السوسنة",2021-04-05 09:25:41,,,,ar,"{'hashtags': [{'text': 'عاجل', 'indices': [0, 5]}, {'text': 'السوسنة', 'indices': [76, 84]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/q3Zfho54KX', 'expanded_url': 'https://www.assawsana.com/portal/pages.php?newsid=502520', 'display_url': 'assawsana.com/portal/pages.p…', 'indices': [51, 74]}]}"
19,منصة الكترونية لتسريع مواعيد مطاعيم المرضى https://t.co/FhhZhsQEbs,2021-04-05 09:21:08,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FhhZhsQEbs', 'expanded_url': 'https://www.hashtagarabi.com/139022/%d9%85%d9%86%d8%b5%d8%a9-%d8%a7%d9%84%d9%83%d8%aa%d8%b1%d9%88%d9%86%d9%8a%d8%a9-%d9%84%d8%aa%d8%b3%d8%b1%d9%8a%d8%b9-%d9%85%d9%88%d8%a7%d8%b9%d9%8a%d8%af-%d9%85%d8%b7%d8%a7%d8%b9%d9%8a%d9%85-%d8%a7/', 'display_url': 'hashtagarabi.com/139022/%d9%85%…', 'indices': [43, 66]}]}"
20,"الصحة: نصف مليون اردني تلقوا مطاعيم كورونا ولم تظهر عليهم أعراض جانبية غير متوقعة
https://t.co/XCKeFBmA3G

#الاردن… https://t.co/2nJiGhI4dg",2021-04-05 09:10:02,,,,ar,"{'hashtags': [{'text': 'الاردن', 'indices': [107, 114]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/XCKeFBmA3G', 'expanded_url': 'https://www.addustour.com/articles/1209923-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%86%D8%B5%D9%81-%D9%85%D9%84%D9%8A%D9%88%D9%86-%D8%A7%D8%B1%D8%AF%D9%86%D9%8A-%D8%AA%D9%84%D9%82%D9%88%D8%A7-%D9%85%D8%B7%D8%A7%D8%B9%D9%8A%D9%85-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%88%D9%84%D9%85-%D8%AA%D8%B8%D9%87%D8%B1-%D8%B9%D9%84%D9%8A%D9%87%D9%85-%D8%A3%D8%B9%D8%B1%D8%A7%D8%B6-%D8%AC%D8%A7%D9%86%D8%A8%D9%8A%D8%A9-%D8%BA%D9%8A%D8%B1-%D9%85%D8%AA%D9%88%D9%82%D8%B9%D8%A9', 'display_url': 'addustour.com/articles/12099…', 'indices': [82, 105]}, {'url': 'https://t.co/2nJiGhI4dg', 'expanded_url': 'https://twitter.com/i/web/status/1378998350796763139', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
21,"#عاجل

الصحة: نصف مليون اردني تلقوا مطاعيم كورونا ولم تظهر عليهم أعراض جانبية غير متوقعة 

#الاردن #الدستور… https://t.co/PcRUWOgtqW",2021-04-05 09:04:45,,,,ar,"{'hashtags': [{'text': 'عاجل', 'indices': [0, 5]}, {'text': 'الاردن', 'indices': [91, 98]}, {'text': 'الدستور', 'indices': [99, 107]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/PcRUWOgtqW', 'expanded_url': 'https://twitter.com/i/web/status/1378997024524226561', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]}"
22,@kalsal بنستنى حدا يشحدنا مطاعيم حكيم,2021-04-04 18:37:29,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kalsal', 'name': 'Khaled Salaymeh', 'id': 48989871, 'id_str': '48989871', 'indices': [0, 7]}], 'urls': []}"
