,Tweets,created_at,geo,coordinates,place,lang,entities
10,"RT @Dr_abdoty: ليش ناخذ اللقاح؟
شنو الهدف منه؟ https://t.co/4gDM4yxTB5",2021-05-06 20:19:25,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dr_abdoty', 'name': 'د. محمد نبيل الصفي', 'id': 177957575, 'id_str': '177957575', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1379507880248893441, 'id_str': '1379507880248893441', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'url': 'https://t.co/4gDM4yxTB5', 'display_url': 'pic.twitter.com/4gDM4yxTB5', 'expanded_url': 'https://twitter.com/Dr_abdoty/status/1379507978664095746/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1379507978664095746, 'source_status_id_str': '1379507978664095746', 'source_user_id': 177957575, 'source_user_id_str': '177957575'}]}"
11,"RT @Dr_abdoty: ليش ناخذ اللقاح؟
شنو الهدف منه؟ https://t.co/4gDM4yxTB5",2021-05-06 20:14:48,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dr_abdoty', 'name': 'د. محمد نبيل الصفي', 'id': 177957575, 'id_str': '177957575', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1379507880248893441, 'id_str': '1379507880248893441', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'url': 'https://t.co/4gDM4yxTB5', 'display_url': 'pic.twitter.com/4gDM4yxTB5', 'expanded_url': 'https://twitter.com/Dr_abdoty/status/1379507978664095746/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1379507978664095746, 'source_status_id_str': '1379507978664095746', 'source_user_id': 177957575, 'source_user_id_str': '177957575'}]}"
12,"RT @Dr_abdoty: ليش ناخذ اللقاح؟
شنو الهدف منه؟ https://t.co/4gDM4yxTB5",2021-05-06 20:14:03,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dr_abdoty', 'name': 'د. محمد نبيل الصفي', 'id': 177957575, 'id_str': '177957575', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1379507880248893441, 'id_str': '1379507880248893441', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'url': 'https://t.co/4gDM4yxTB5', 'display_url': 'pic.twitter.com/4gDM4yxTB5', 'expanded_url': 'https://twitter.com/Dr_abdoty/status/1379507978664095746/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1379507978664095746, 'source_status_id_str': '1379507978664095746', 'source_user_id': 177957575, 'source_user_id_str': '177957575'}]}"
13,"RT @Dr_abdoty: ليش ناخذ اللقاح؟
شنو الهدف منه؟ https://t.co/4gDM4yxTB5",2021-05-06 20:13:31,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dr_abdoty', 'name': 'د. محمد نبيل الصفي', 'id': 177957575, 'id_str': '177957575', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1379507880248893441, 'id_str': '1379507880248893441', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'url': 'https://t.co/4gDM4yxTB5', 'display_url': 'pic.twitter.com/4gDM4yxTB5', 'expanded_url': 'https://twitter.com/Dr_abdoty/status/1379507978664095746/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1379507978664095746, 'source_status_id_str': '1379507978664095746', 'source_user_id': 177957575, 'source_user_id_str': '177957575'}]}"
14,#عاجل الخرابشة يرد على تقرير يقول ان موجة COVID الثالثة ستقتل 60 إلى 70٪ من الأشخاص الذين تناولوا جرعتي اللقاح… https://t.co/1N1Hq23sh3,2021-05-06 20:06:34,,,,ar,"{'hashtags': [{'text': 'عاجل', 'indices': [0, 5]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/1N1Hq23sh3', 'expanded_url': 'https://twitter.com/i/web/status/1390397596729024521', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]}"
15,"@Dr_3ebsh ما شفت لما يجوا عالمركز ياخدوا اللقاح 😂😂
متى بيجيكم الفايزر؟
 لا ما بدي صيني انا، طيب بنرجعلكم بس تجيبوا
شكلكم بتخبوه للواسطات 😂😂😂",2021-05-06 19:51:30,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dr_3ebsh', 'name': 'Abdullah Al-Sheikh , MD', 'id': 1124571801546383360, 'id_str': '1124571801546383360', 'indices': [0, 9]}], 'urls': []}"
16,"منتخب السلة يتلقى الجرعة الأولى من اللقاح
https://t.co/JY1oxf2BUM

#الأردن
#جريدة_الدستور_الأردنية https://t.co/fA0x3GbRNn",2021-05-06 19:50:13,,,,ar,"{'hashtags': [{'text': 'الأردن', 'indices': [67, 74]}, {'text': 'جريدة_الدستور_الأردنية', 'indices': [75, 98]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/JY1oxf2BUM', 'expanded_url': 'https://www.addustour.com/articles/1216470-%D9%85%D9%86%D8%AA%D8%AE%D8%A8-%D8%A7%D9%84%D8%B3%D9%84%D8%A9-%D9%8A%D8%AA%D9%84%D9%82%D9%89-%D8%A7%D9%84%D8%AC%D8%B1%D8%B9%D8%A9-%D8%A7%D9%84%D8%A3%D9%88%D9%84%D9%89-%D9%85%D9%86-%D8%A7%D9%84%D9%84%D9%82%D8%A7%D8%AD', 'display_url': 'addustour.com/articles/12164…', 'indices': [42, 65]}], 'media': [{'id': 1390393483282763776, 'id_str': '1390393483282763776', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/E0urgaUWUAA-8bX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0urgaUWUAA-8bX.jpg', 'url': 'https://t.co/fA0x3GbRNn', 'display_url': 'pic.twitter.com/fA0x3GbRNn', 'expanded_url': 'https://twitter.com/AddustourNews/status/1390393484234919937/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 800, 'h': 600, 'resize': 'fit'}}}]}"
17,#عاجل| أمين عام وزارة الصحة لشؤون الاوبئة الدكتور عادل البلبيسي : يمكن التعرض للاصابة حتى بعد أخذ اللقاح ولكن الاصا… https://t.co/7Z0XFoD9Ww,2021-05-06 19:31:33,,,,ar,"{'hashtags': [{'text': 'عاجل', 'indices': [0, 5]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7Z0XFoD9Ww', 'expanded_url': 'https://twitter.com/i/web/status/1390388786442473473', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
18,"""أعتقد أن معظمنا كانت لديه شكوك حول اللقاح في مرحلة ما، لكنه الحل الوحيد لإنهاء الجائحة."" 

إقرأ لتعرف المزيد عن كي… https://t.co/0H1Tb5k97j",2021-05-06 19:31:24,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/0H1Tb5k97j', 'expanded_url': 'https://twitter.com/i/web/status/1390388748114870273', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
19,اقبال كبير من موظفي الاتحاد الأردني لشركات التأمين  على تلقي اللقاح المضاد لفيروس كوروناCOVID-19 والتسجيل على المنص… https://t.co/N9q5hNoN3h,2021-05-06 18:40:11,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/N9q5hNoN3h', 'expanded_url': 'https://twitter.com/i/web/status/1390375860843290626', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
