,Tweets,created_at,geo,coordinates,place,lang,entities
0,@AishAlanzi @iLmwatnx لا طبعاً الصين غير مسيطرة ، فحص بالمطارات التزام بالكمامة ، نسبة لقاح اعلى فيش مقارنة,2021-04-30 23:41:45,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AishAlanzi', 'name': 'عائشة العنزي 🦋', 'id': 980097748912558080, 'id_str': '980097748912558080', 'indices': [0, 11]}, {'screen_name': 'iLmwatnx', 'name': 'من غير ذكر اسم_ahmed سابقا🤓', 'id': 1257437275836813314, 'id_str': '1257437275836813314', 'indices': [12, 21]}], 'urls': []}"
1,هل تكفي جرعة لقاح واحدة لتحصين المتعافين من (كورونا) ؟ https://t.co/ALYufZn67p,2021-04-30 22:31:39,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ALYufZn67p', 'expanded_url': 'https://www.hashtagarabi.com/140735/%d9%87%d9%84-%d8%aa%d9%83%d9%81%d9%8a-%d8%ac%d8%b1%d8%b9%d8%a9-%d9%84%d9%82%d8%a7%d8%ad-%d9%88%d8%a7%d8%ad%d8%af%d8%a9-%d9%84%d8%aa%d8%ad%d8%b5%d9%8a%d9%86-%d8%a7%d9%84%d9%85%d8%aa%d8%b9%d8%a7%d9%81/', 'display_url': 'hashtagarabi.com/140735/%d9%87%…', 'indices': [55, 78]}]}"
2,منظمة الصحة العالمية تمنح لقاح موديرنا ترخيص الاستخدام الطارئ https://t.co/5rHFVMhbdF https://t.co/FmwjFZFAEm,2021-04-30 21:57:36,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5rHFVMhbdF', 'expanded_url': 'http://dlvr.it/Ryp3DC', 'display_url': 'dlvr.it/Ryp3DC', 'indices': [62, 85]}], 'media': [{'id': 1388251210289844224, 'id_str': '1388251210289844224', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/E0QPHthVEAA-TTD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0QPHthVEAA-TTD.jpg', 'url': 'https://t.co/FmwjFZFAEm', 'display_url': 'pic.twitter.com/FmwjFZFAEm', 'expanded_url': 'https://twitter.com/Urdoni/status/1388251211984302080/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 994, 'h': 559, 'resize': 'fit'}, 'large': {'w': 994, 'h': 559, 'resize': 'fit'}}}]}"
3,"أسترازينيكا: قدمنا 68 مليون جرعة لقاح ضد كورونا في الربع الأول من 2021
https://t.co/jEa4vjr2vj https://t.co/oDBczZBAzT",2021-04-30 21:51:14,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jEa4vjr2vj', 'expanded_url': 'http://www.jordanzad.com/index.php?page=article&id=436223', 'display_url': 'jordanzad.com/index.php?page…', 'indices': [71, 94]}], 'media': [{'id': 1388249600910311426, 'id_str': '1388249600910311426', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/E0QNqCHWQAIAY41.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0QNqCHWQAIAY41.jpg', 'url': 'https://t.co/oDBczZBAzT', 'display_url': 'pic.twitter.com/oDBczZBAzT', 'expanded_url': 'https://twitter.com/JordanZad1/status/1388249609554776064/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 450, 'resize': 'fit'}, 'large': {'w': 800, 'h': 450, 'resize': 'fit'}}}]}"
4,"منظمة الصحة العالمية تمنح لقاح موديرنا ترخيص الاستخدام الطارئ
#صحيفة_الرأي #الأردن #الصحة_العالمية #عاجل 
https://t.co/fp27WFJhLK",2021-04-30 21:40:38,,,,ar,"{'hashtags': [{'text': 'صحيفة_الرأي', 'indices': [62, 74]}, {'text': 'الأردن', 'indices': [75, 82]}, {'text': 'الصحة_العالمية', 'indices': [83, 98]}, {'text': 'عاجل', 'indices': [99, 104]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fp27WFJhLK', 'expanded_url': 'http://alrai.com/article/10588833', 'display_url': 'alrai.com/article/105888…', 'indices': [106, 129]}]}"
5,"البلبيسي : الأجسام المضادة ليس هي المناعة الوحيدة التي يكونها لقاح كورونا
https://t.co/H6AjYRVZ4q https://t.co/HHOdHYaZ64",2021-04-30 19:56:07,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/H6AjYRVZ4q', 'expanded_url': 'http://www.jordanzad.com/index.php?page=article&id=436202', 'display_url': 'jordanzad.com/index.php?page…', 'indices': [74, 97]}], 'media': [{'id': 1388220631829958657, 'id_str': '1388220631829958657', 'indices': [98, 121], 'media_url': 'http://pbs.twimg.com/media/E0PzTz4X0AEpT8d.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0PzTz4X0AEpT8d.jpg', 'url': 'https://t.co/HHOdHYaZ64', 'display_url': 'pic.twitter.com/HHOdHYaZ64', 'expanded_url': 'https://twitter.com/JordanZad1/status/1388220641543966720/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 864, 'h': 486, 'resize': 'fit'}, 'large': {'w': 864, 'h': 486, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}"
6,"فايزر تسعى ترخيص استخدام لقاح كورونا على الأطفال
https://t.co/zLypWnA6vJ

#الأردن
#جريدة_الدستور_الأردنية https://t.co/eOwspor27R",2021-04-30 17:40:23,,,,ar,"{'hashtags': [{'text': 'الأردن', 'indices': [74, 81]}, {'text': 'جريدة_الدستور_الأردنية', 'indices': [82, 105]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zLypWnA6vJ', 'expanded_url': 'https://www.addustour.com/articles/1215261-%D9%81%D8%A7%D9%8A%D8%B2%D8%B1-%D8%AA%D8%B3%D8%B9%D9%89-%D8%AA%D8%B1%D8%AE%D9%8A%D8%B5-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%84%D9%82%D8%A7%D8%AD-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84', 'display_url': 'addustour.com/articles/12152…', 'indices': [49, 72]}], 'media': [{'id': 1388186480800055297, 'id_str': '1388186480800055297', 'indices': [106, 129], 'media_url': 'http://pbs.twimg.com/media/E0PUP9YWQAEj2_j.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0PUP9YWQAEj2_j.jpg', 'url': 'https://t.co/eOwspor27R', 'display_url': 'pic.twitter.com/eOwspor27R', 'expanded_url': 'https://twitter.com/AddustourNews/status/1388186481756446723/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 892, 'h': 501, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'large': {'w': 892, 'h': 501, 'resize': 'fit'}}}]}"
7,"فايزر تتجه لترخيص لقاح كورونا للأطفال
https://t.co/oECCsJEjJn

#السوسنة",2021-04-30 17:16:27,,,,ar,"{'hashtags': [{'text': 'السوسنة', 'indices': [63, 71]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/oECCsJEjJn', 'expanded_url': 'https://www.assawsana.com/portal/pages.php?newsid=505873', 'display_url': 'assawsana.com/portal/pages.p…', 'indices': [38, 61]}]}"
8,"RT @RoyaTV: فايزر تسعى ترخيص استخدام لقاح كورونا على الأطفال
#رؤيا_الاخباري #فايزر #لقاح_كورونا #الأطفال #عاجل 

https://t.co/cRdmDHvean",2021-04-30 17:08:13,,,,ar,"{'hashtags': [{'text': 'رؤيا_الاخباري', 'indices': [61, 75]}, {'text': 'فايزر', 'indices': [76, 82]}, {'text': 'لقاح_كورونا', 'indices': [83, 95]}, {'text': 'الأطفال', 'indices': [96, 104]}, {'text': 'عاجل', 'indices': [105, 110]}], 'symbols': [], 'user_mentions': [{'screen_name': 'RoyaTV', 'name': 'رؤيا', 'id': 256116885, 'id_str': '256116885', 'indices': [3, 10]}], 'urls': [{'url': 'https://t.co/cRdmDHvean', 'expanded_url': 'https://royanews.tv/news/244474', 'display_url': 'royanews.tv/news/244474', 'indices': [113, 136]}]}"
9,"فايزر تسعى ترخيص استخدام لقاح كورونا على الأطفال
#رؤيا_الاخباري #فايزر #لقاح_كورونا #الأطفال #عاجل 

https://t.co/cRdmDHvean",2021-04-30 17:05:43,,,,ar,"{'hashtags': [{'text': 'رؤيا_الاخباري', 'indices': [49, 63]}, {'text': 'فايزر', 'indices': [64, 70]}, {'text': 'لقاح_كورونا', 'indices': [71, 83]}, {'text': 'الأطفال', 'indices': [84, 92]}, {'text': 'عاجل', 'indices': [93, 98]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/cRdmDHvean', 'expanded_url': 'https://royanews.tv/news/244474', 'display_url': 'royanews.tv/news/244474', 'indices': [101, 124]}]}"
10,"فايزر تسعى ترخيص استخدام لقاح كورونا على الأطفال
#رؤيا_الاخباري #فايزر #لقاح_كورونا #الأطفال #عاجل 

https://t.co/U975U3BwAa",2021-04-30 17:05:19,,,,ar,"{'hashtags': [{'text': 'رؤيا_الاخباري', 'indices': [49, 63]}, {'text': 'فايزر', 'indices': [64, 70]}, {'text': 'لقاح_كورونا', 'indices': [71, 83]}, {'text': 'الأطفال', 'indices': [84, 92]}, {'text': 'عاجل', 'indices': [93, 98]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/U975U3BwAa', 'expanded_url': 'https://royanews.tv/news/244474', 'display_url': 'royanews.tv/news/244474', 'indices': [101, 124]}]}"
11,فايزر تتجه لترخيص لقاح كورونا للأطفال https://t.co/3sKZT9jCIg https://t.co/I45R9j8XaU,2021-04-30 16:56:07,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3sKZT9jCIg', 'expanded_url': 'http://dlvr.it/RynFM2', 'display_url': 'dlvr.it/RynFM2', 'indices': [38, 61]}], 'media': [{'id': 1388175339931672576, 'id_str': '1388175339931672576', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/E0PKHeaVoAA57yU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0PKHeaVoAA57yU.jpg', 'url': 'https://t.co/I45R9j8XaU', 'display_url': 'pic.twitter.com/I45R9j8XaU', 'expanded_url': 'https://twitter.com/Urdoni/status/1388175341479358465/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 337, 'resize': 'fit'}, 'small': {'w': 600, 'h': 337, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 337, 'resize': 'fit'}}}]}"
